codigoProduto,tituloProduto,preco,descricao,imgProduto,catProduto,classProduto,exibirHome
1,Caneca Harry Potter Caldeirão Hogwarts,62.00,"PRODUTO OFICIAL HARRY POTTER. Caneca Harry Potter Caldeirão de Hogwarts,Altura:12,0 cm,Diametros:8,7cm,Capacidade:320ml,Composição:Porcelana Esmaltada",./images/products/caneca_pottercaldeirao.webp,./images/products/caneca_pottercaldeirao2.webp,./images/products/caneca_pottercaldeirao3.webp,./images/products/caneca_pottercaldeirao.webp,Canecas,Novidades,True
2,Mousepad Harry Potter Grifinória,29.00,"PRODUTO OFICIAL HARRY POTTER,Mousepad Oficial Harry Potter Grifinória Tamanho: Único (20x25cm) Cor : Colorido Composição: Mousepad ergonômico, em tecido com almofada. Possui apoio para facilitar o seu trabalho, evitar fadigas e lesões.",./images/products/potter_grifinoria.webp,./images/products/potter_grifinoria.webp,./images/products/mousepad_harrypotter.png,,PRODUTOS PARA PERIFÉRICOS,Novidades,True
3,Moletom Harry Potter Corvinal,119.00,"PRODUTO OFICIAL HARRY POTTER Moletom Harry Potter Corvinal Cor: Preto Modelagem: Unissex Mangas: Longas Estampa: a estampa deste moletom foi feita em alta qualidade. Todas as etapas são realizadas de forma sustentável. Composição: 100% Algodão",./images/products/moletom_harry_potter.webp,./images/products/moletom_harry_potter2.webp,./images/products/moletom_harry_potter3.webp,./images/products/moletom_harry_potter.webp,MOLETOM,Novidades,True
4,Caneca Harry Potter Luna Lovegood Óculos,89.00,"PRODUTO OFICIAL HARRY POTTER Caneca Harry Potter Luna Lovegood Óculos Altura: 9,6 cm Diâmetro: 8 cm Capacidade: 300 ml Composição: Porcelana Esmaltada.",./images/products/caneca_luna_lovegood.webp,./images/products/caneca_luna_lovegood2.webp,./images/products/caneca_luna_lovegood3.webp,./images/products/caneca_luna_lovegood.webp,CANECA,Promocoes,True
5,Almofada Harry Potter e a Ordem da Fênix,54.80,"PRODUTO OFICIAL HARRY POTTER Almofada Harry Potter e a Ordem da Fênix Altura: 36 cm Largura: 36 cm Profundidade: 15 cmMaterial Externo: Tecido antialérgico Material Interno: Enchimento 100% Poliéster fibra siliconada, antifungos Fechamento: Zíper Cor: Estampada",./images/products/almofada_harrypotter.webp,./images/products/almofada_harrypotter2.webp,./images/products/almofada_harrypotter3.webp,./images/products/almofada_harrypotter.webp,ALMOFADA,Mais_Vendidos,True
6,Camiseta Harry Potter Pomo de Ouro - Vinho,80.00,"PRODUTO OFICIAL HARRY POTTER Camiseta Unissex Oficial Harry Potter Modelo: Harry Potter Pomo de Ouro Modelagem: Unissex Cor: Vinho Mangas: Curtas Estampa: a estampa desta camiseta foi feita em silk de alta qualidade. Todas as etapas são realizadas de forma sustentável.Composição: 100% Algodão",./images/products/camisa_quadribol.webp,./images/products/camisa_quadribol.webp2,./images/products/camisa_quadribol.webp3,./images/products/camisa_quadribol.webp,CAMISAS,Mais_Vendidos,True
7,Camiseta Unissex Harry Potter Mapa do Maroto - Off-White,100.00,"Camiseta Unissex Oficial Harry Potter Modelo: Harry Potter Mapa do Maroto Modelagem: Unissex Cor: Off-White Mangas: CurtasEstampa: a estampa desta camiseta foi feita por processo digital de alta qualidade através da tecnologia Kornit®. Todas as etapas são realizadas de forma sustentável.Composição: 100% Algodão",./images/products/camisa_mapamaroto.webp,./images/products/camisa_mapamaroto.webp2,./images/products/camisa_mapamaroto.webp3,./images/products/camisa_mapamaroto.webp,CAMISAS,Mais_Vendidos,True
8,Boneco de Pelúcia Harry Potter Edwiges,40.00,"PRODUTO OFICIAL HARRY POTTER Boneco de Pelúcia Harry Potter Edwiges,Tamanho:aproximadamente 23 cm,Material:100% Poliester",./images/products/pelucia.webp,./images/products/pelucia2.webp,./images/products/pelucia.webp,./images/products/pelucia3.webp,COLECIONÁVEIS,Mais_Vendidos,True
9,Chaveiro de Metal Harry Potter Óculos,20.00,"PRODUTO OFICIAL HARRY POTTER,Chaveiro de metal óculos,Modelo:Oculos,Material:Metal",./images/products/chaveiro.webp,./images/products/chaveiro2.webp,./images/products/chaveiro3.webp,./images/products/chaveiro4.webp,CHAVEIRO,Mais_Vendidos,True
